Company_Name,Sector,City,State,Revenue_Cr,Base_MSA_Loss,V7_Direct_EIF,V7_Scope3_Factor,MSA_Intensity_Direct,MSA_Intensity_Scope3,MSA_Intensity_V7_Total,Scope3_Biodiversity_MSA,Data_Tier,Confidence,Scope1_GHG_tCO2e,Scope2_GHG_tCO2e,Scope3_GHG_tCO2e,Water_Consumption_KL,Waste_Generated_MT,Hazardous_Air_Pollutants,Total_GHG_Emissions_tCO2e,GHG_Emissions_Normalized,Water_Consumption_Normalized,Waste_Generated_Normalized,Pollution_Index,Data_Quality_Flag,Land_Owned_ha,Land_Leased_ha,Total_Land_ha,Land_Degraded_HA_Calculated,Land_Restored_ha,Land_Data_Quality,Renewable_Energy_Pct,Land_Degradation_Ratio,Land_Restoration_Ratio,Net_Land_Impact,Distance_To_Protected_Area_km,Land_Degraded_HA_Reported,Land_Intensity,PA_Proximity_Score,Renewable_Energy_GJ,Total_Energy_GJ,Water_Intensity,Water_Stress_Category,Water_Stress_Score,Water_Recycling_Pct,Water_Discharge_ML,Waste_Recycled_Pct,Plastic_Waste_MT,E_Waste_MT,Scope3_OLD,Carbon_Intensity_tCO2e_per_Cr,Waste_Intensity_MT_per_Cr,HAP_Source,HAP_Confidence,HAP_Zero_Category,HAP_Source_Document,HAP_Notes,Water_Discharge_Source,Water_Discharge_Confidence,Water_Discharge_Zero_Category,Water_Discharge_Source_Document,Water_Discharge_Notes,Water_Recycling_Source,Water_Recycling_Confidence,Water_Recycling_Zero_Category,Water_Recycling_Source_Document,Water_Recycling_Notes,Land_Owned_Source,Land_Owned_Confidence,Land_Owned_Zero_Category,Land_Owned_Source_Document,Land_Owned_Notes,Renewable_Energy_Source,Renewable_Energy_Confidence,Renewable_Energy_Zero_Category,Renewable_Energy_Source_Document,Renewable_Energy_Notes,Total_GHG_Emissions_tCO2e_Source,Total_GHG_Emissions_tCO2e_Confidence,Carbon_Intensity_tCO2e_per_Cr_Source,Carbon_Intensity_tCO2e_per_Cr_Confidence,GHG_Emissions_Normalized_Source,GHG_Emissions_Normalized_Confidence,Water_Stress_Score_Source,Water_Stress_Score_Confidence,Renewable_Energy_GJ_Source,Renewable_Energy_GJ_Confidence,Land_Degraded_HA_Reported_Zero_Category,Land_Restored_ha_Zero_Category,Land_Restoration_Ratio_Zero_Category,Land_Leased_ha_Zero_Category,Renewable_Energy_GJ_Zero_Category,Scope1_GHG_tCO2e_Zero_Category,Scope2_GHG_tCO2e_Zero_Category,Water_Consumption_Normalized_Zero_Category,Water_Intensity_Zero_Category,Waste_Generated_Normalized_Zero_Category,Land_Intensity_Zero_Category,Plastic_Waste_MT_Zero_Category,Waste_Recycled_Pct_Zero_Category,Waste_Generated_MT_Zero_Category,Waste_Intensity_MT_per_Cr_Zero_Category,Total_Land_ha_Zero_Category,Land_Degraded_HA_Calculated_Zero_Category,Water_Consumption_KL_Zero_Category,Waste_Generated_MT_Notes,Plastic_Waste_MT_Notes,Scope3_GHG_tCO2e_Notes,Water_Consumption_KL_Notes,Total_GHG_Emissions_tCO2e_Source_Document,Carbon_Intensity_tCO2e_per_Cr_Source_Document,GHG_Emissions_Normalized_Source_Document,Water_Intensity_Source,Water_Intensity_Confidence,Water_Intensity_Source_Document,Water_Consumption_Normalized_Source,Water_Consumption_Normalized_Confidence,Water_Consumption_Normalized_Source_Document,Waste_Intensity_MT_per_Cr_Source,Waste_Intensity_MT_per_Cr_Confidence,Waste_Intensity_MT_per_Cr_Source_Document,Waste_Generated_Normalized_Source,Waste_Generated_Normalized_Confidence,Waste_Generated_Normalized_Source_Document,Land_Intensity_Source,Land_Intensity_Confidence,Land_Intensity_Source_Document,Water_Stress_Score_Source_Document
Sanghi Industries,Cement Manufacturing,Unknown,Unknown,285.0,0.52,0.0374641669027132,0.005225,0.0158127977186776,0.005225,0.0210377977186776,1.4891249999999998,Tier 3,LOW,1845000.0,12450.0,154000.0,542000.0,8450.0,1124.0,2011450.0,7057719.298245614,1901754.385964912,29649.122807017546,,MISSING ALL ENV DATA,2150.0,850.0,3000.0,1575.3,120.0,,15.2,0.5251,7.617596648257476,,101.9533924897166,145.0,10.526315789473683,0.009713133057756,1284400.0,8450000.0,1901.754385964912,Extremely High (4-5),5.0,10.5,0.0,95.0,1250.0,1.4,0.0064372,7057.719298245615,29.649122807017545,GEMINI_G6.1_405_HAP,HIGH,,BRSR FY24,"Cement; Sum of PM, NOx, SOx load",PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_ZLD,,Pre-existing zero - LEGITIMATE_ZLD,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,,,,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
LT Technology Services Limited,Information Technology,Unknown,Unknown,10670.1063134,0.48,0.0009696637386769,0.000396,4.8246977771837046e-05,0.000396,0.0004442469777718,4.225362100106399,Tier 3,LOW,1245.0,18450.0,12400.0,112000.0,245.0,0.0,32095.0,3007.936290165512,10496.615189236249,22.961345726454287,,MISSING ALL ENV DATA,0.5,15.2,15.7,3.5356399999999994,0.0,,14.2,0.2251999999999999,0.0,,5.972208838233445,0.0,0.0014245406328249,0.0718596833396018,9230.0,65000.0,10.496615189236246,High (3-4),3.3185123860529964,38.0,0.0,95.0,1.2,85.2,0.003820212,3.007936290165512,0.0229613457264542,GEMINI_G6.1_405_HAP,HIGH,LEGITIMATE_SERVICE,BRSR FY24,IT Services - BRSR explicitly reports Nil,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
Larsen & Toubro Limited,Construction & Engineering,Unknown,Unknown,275513.5,0.48,0.0009696637386769,0.000396,2.1049806866394648e-06,0.000396,0.0003981049806866,109.103346,Tier 3,LOW,412450.0,1324500.0,7073536.0,4250000.0,154000.0,1842.0,8810486.0,31978.418480401146,15425.74138835302,558.956276189733,,OK,4850.0,120.0,4970.0,1119.244,45.0,,10.0,0.2251999999999999,4.020571028301247,,40.10518511195977,0.0,0.0180390434588504,0.011568802472055,1854500.0,18545000.0,15.42574138835302,Extremely High (4-5),5.0,22.4,124500.0,100.0,415.0,112.4,0.087560748,31.978418480401142,0.558956276189733,GEMINI_G6.1_405_HAP,HIGH,,BRSR FY24,EPC/Industrial; Aggregated load from all mfg facilities,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_FROM_GJ,HIGH,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,,,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
LTIMindtree Limited,Information Technology,Unknown,Unknown,38008.1009632,0.48,0.0009696637386769,0.000396,1.3104670849590676e-05,0.000396,0.0004091046708495,15.0512079814272,Tier 3,LOW,3468.0,45212.0,145600.0,482000.0,1240.0,0.0,194280.0,5111.541883876406,12681.507041529896,32.62462392426778,,OK,0.01,22.4,22.41,5.046732,0.0,,38.5,0.2251999999999999,0.0,,5.972208838233445,0.0,0.0005893480450835,0.1016588709694193,163856.0,425600.0,12.681507041529896,Medium-High (2-3),2.811657900764125,45.2,0.0,92.14,1.4,1480.0,0.014064732,5.111541883876407,0.0326246239242677,GEMINI_G6.1_405_HAP,HIGH,LEGITIMATE_SERVICE,BRSR FY24,IT Services - BRSR explicitly reports Nil,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_ZLD,,Pre-existing zero - LEGITIMATE_ZLD,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
APL Apollo Tubes,Metals & Mining,Unknown,Unknown,21325.99,0.52,0.0840934065650114,0.0096249999999999,0.0024128770851297,0.0096249999999999,0.0120378770851296,205.26265374999787,Tier 3,LOW,24500.0,112400.0,234000.0,324000.0,45200.0,186.5,370900.0,17391.924126382877,15192.72962239971,2119.479564606379,,MISSING ALL ENV DATA,285.0,45.0,330.0,239.25,0.0,MSA_PROXY_HIGH,13.12,0.725,0.0,0.7251515151515152,101.9533924897166,0.0,0.0154740764672589,0.009713133057756,207296.0,1580000.0,15.192729622399709,Extremely High (4-5),5.0,62.0,0.0,0.0,0.0,2.8,0.1744338749999981,17.39192412638288,2.119479564606379,GEMINI_G6.1_405_HAP,HIGH,,BRSR FY24,"PM: 42.1t, NOx: 98.2t, SOx: 46.2t",GEMINI_32_NAN_EXTRACTION,HIGH,LEGITIMATE_ZLD,BRSR FY24,Steel Industrial; Zero Liquid Discharge confirmed across manufacturing units.,TIER2_SECTOR_MEDIAN,MEDIUM,,,Imputed using sector median,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,LEGITIMATE_SERVICE,LEGITIMATE_NO_RECYCLING_PROGRAM,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
IndiGo (InterGlobe Aviation),Transportation & Logistics,Unknown,Unknown,68904.0,0.4649999999999999,0.065,0.0125,0.000438653779171,0.0125,0.012938653779171,861.3000000000001,Tier 3,LOW,13442100.0,15400.0,245000.0,425000.0,1542.0,14.2,13702500.0,198863.6363636364,6168.00185765703,22.37896203413445,,MISSING ALL ENV DATA,0.0,55.0,55.0,20.625,0.0,,0.01,0.375,0.0,,101.9533924897166,0.0,0.0007982120051085,0.009713133057756,14562.0,145620000.0,6.16800185765703,Extremely High (4-5),5.0,18.4,154200.0,68.0,1845.0,45.8,0.8613000000000001,198.8636363636364,0.0223789620341344,TIER2_SECTOR_MEDIAN,MEDIUM,,,Imputed using sector median,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_OTHER,,Pre-existing zero - LEGITIMATE_OTHER,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
"GMR Airports (Delhi, Hyderabad)",Transportation & Logistics,Unknown,Unknown,8959.0,0.4649999999999999,0.065,0.0125,0.0033737024221453,0.0125,0.0158737024221453,111.9875,Tier 3,LOW,12093.67,16505.815000000002,1240000.0,499477.0,4352.0,14.2,1268599.485,141600.56758566803,55751.42314990512,485.7685009487666,,MISSING ALL ENV DATA,120.0,4500.0,4620.0,1732.5,0.0,,88.6,0.375,0.0,,101.9533924897166,0.0,0.5156825538564572,0.009713133057756,851728.0,961226.0,55.75142314990512,Extremely High (4-5),5.0,85.0,0.0,92.0,2150.0,18.4,0.1119875,141.60056758566805,0.4857685009487666,TIER2_SECTOR_MEDIAN,MEDIUM,,,Imputed using sector median,GEMINI_QUICK_EXTRACTION,HIGH,LEGITIMATE_ZLD,BRSR FY24,Infrastructure; Delhi and Hyderabad are Zero Discharge Airports,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
"Adani Airports (Mumbai, Ahmedabad, 6 others)",Transportation & Logistics,Unknown,Unknown,8062.0,0.4649999999999999,0.065,0.0125,0.0037490697097494,0.0125,0.0162490697097494,100.775,Tier 3,LOW,12093.67,16505.815000000002,884000.0,499477.0,4352.0,14.2,912599.485,113197.65380798808,61954.47779707269,539.8164227238899,,MISSING ALL ENV DATA,85.0,14200.0,14285.0,5356.875,0.0,,56.6,0.375,0.0,,101.9533924897166,0.0,1.7718928305631356,0.009713133057756,414255.0,731151.0,61.95447779707269,Extremely High (4-5),5.0,78.0,0.0,88.0,1450.0,12.5,0.100775,113.19765380798808,0.5398164227238899,TIER2_SECTOR_MEDIAN,MEDIUM,,,Imputed using sector median,GEMINI_QUICK_EXTRACTION,HIGH,LEGITIMATE_ZLD,Sustainability Factbook FY24,Infrastructure; 100% ZLD across the airport network,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
GVK Mumbai Airport,Transportation & Logistics,Unknown,Unknown,4964.0,0.4649999999999999,0.065,0.0125,0.0060888396454472,0.0125,0.0185888396454472,62.05,Tier 3,LOW,5214.0,64250.0,1124500.0,985000.0,4850.0,42.1,1193964.0,240524.57695406929,198428.6865431104,977.0346494762288,,MISSING ALL ENV DATA,0.0,1240.0,1240.0,465.0,0.0,MSA_PROXY_HIGH,100.0,0.375,0.0,0.375,101.9533924897166,0.0,0.249798549556809,0.009713133057756,450000.0,450000.0,198.4286865431104,Low (0-1),5.0,82.0,0.0,91.0,845.0,8.4,0.06205,240.5245769540693,0.9770346494762288,GEMINI_G6.1_405_HAP,MEDIUM,,Sustainability Report FY24,Emissions load from airport utility operations,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_OTHER,,Pre-existing zero - LEGITIMATE_OTHER,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
Bangalore International Airport Ltd (BIAL),Transportation & Logistics,Unknown,Unknown,3833.0,0.4649999999999999,0.065,0.0125,0.0078854683015914,0.0125,0.0203854683015914,47.9125,Tier 3,LOW,4521.0,0.0,456000.0,1245000.0,3854.0,38.4,460521.0,120146.36055309157,324810.8531176624,1005.4787372815028,,MISSING ALL ENV DATA,186.16,1620.0,1806.16,607.5,0.0,,100.0,0.375,0.0,,101.9533924897166,0.0,0.4226454474302113,0.009713133057756,360000.0,360000.0,324.8108531176624,Extremely High (4-5),5.0,100.0,0.0,95.0,412.0,5.8,0.0479125,120.14636055309155,1.0054787372815028,GEMINI_G6.1_405_HAP,HIGH,,Sustainability Report FY24,PM and NOx load from airport facilities,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_ZLD,,Pre-existing zero - LEGITIMATE_ZLD,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),GEMINI_G6.3_96_Land_Owned,HIGH,,Fairfax India AR FY24,Converted from 460 acres of freehold land.,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,LEGITIMATE_SERVICE,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
Sanofi India Limited,Pharmaceuticals & Healthcare,Unknown,Unknown,19996.1,0.48,0.0144770016599194,0.003465,0.0024263131273607,0.003465,0.0058913131273607,69.2864865,Tier 3,LOW,4520.0,12450.0,11200.0,284000.0,845.0,12.5,28170.0,1408.7747110686587,14202.769540060312,42.25824035686959,,PARTIAL ENV DATA,42.0,12.0,54.0,28.35,0.0,MSA_PROXY_HIGH,14.0,0.525,0.0,0.5259259259259259,5.972208838233445,0.0,0.0027005266026875,0.098531750801045,19950.0,142500.0,14.202769540060311,Medium-High (2-3),2.581098506088757,100.0,0.0,84.0,145.0,2.1,0.00992376,1.4087747110686586,0.0422582403568695,TIER2_SECTOR_MEDIAN,MEDIUM,,,Imputed using sector median,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_ZLD,,Pre-existing zero - LEGITIMATE_ZLD,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
