Company_Name,Indicator_ID,Indicator_Name,Value,Unit,Dimension,Data_Source,XBRL_Tag,Data_Tier,Confidence,FY_Year,Verification,Calculation_Method,Tolerance,Within_Tolerance
UTI Asset Management Company Limited,1.3_scope3_emissions,Scope 3 GHG Emissions,0.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope3Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,1.4_total_energy_renewable,Total Energy from Renewable Sources,4802.56,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,9414.42,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,1.4_total_energy,Total Energy Consumption,14216.98,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,1.4_energy_intensity,Energy Intensity,9.81e-07,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,2.1_water_withdrawal,Total Water Withdrawal,45736.82,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,2.2_water_discharged,Total Water Discharged,35400.79,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,2.3_water_intensity,Water Intensity,7.132e-07,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,5.2_total_waste_generated,Total Waste Generated,150.94,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,5.2_total_waste_recovered,Total Waste Recovered,29.96,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,5.2_total_waste_disposed,Total Waste Disposed,120.97,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,5.2_waste_recycled,Waste Recycled,23.1,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,5.2_waste_reused,Waste Reused,0.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,5.2_plastic_waste,Plastic Waste Generated,0.0,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,5.2_e_waste,E-Waste Generated,1.24,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,5.2_battery_waste,Battery Waste,3.65,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,5.2_biomedical_waste,Biomedical Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
UTI Asset Management Company Limited,5.3_waste_intensity,Waste Intensity,1.04e-08,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,1.1_scope1_emissions,Scope 1 GHG Emissions,2433.6,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,1.2_scope2_emissions,Scope 2 GHG Emissions,12707.89,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,1.4_total_energy_renewable,Total Energy from Renewable Sources,17441.88,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,97052.55,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,1.4_total_energy,Total Energy Consumption,114494.43,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,1.4_energy_intensity,Energy Intensity,2.1567e-06,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,2.1_water_withdrawal,Total Water Withdrawal,96114.46,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,2.2_water_discharged,Total Water Discharged,16202.39,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,2.3_water_intensity,Water Intensity,1.5053e-06,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,5.1_hazardous_air_pollutants,Hazardous Air Pollutants,0.0,tonnes,5. Pollution,BRSR_XBRL,HazardousAirPollutants,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,5.2_total_waste_generated,Total Waste Generated,3864.65,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,5.2_total_waste_recovered,Total Waste Recovered,3531.03,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,5.2_total_waste_disposed,Total Waste Disposed,222.86,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,5.2_waste_recycled,Waste Recycled,1279.87,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,5.2_waste_reused,Waste Reused,0.41,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,5.2_plastic_waste,Plastic Waste Generated,561.95,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,5.2_e_waste,E-Waste Generated,28.99,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,5.2_battery_waste,Battery Waste,323.58,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,5.2_biomedical_waste,Biomedical Waste,0.01,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
V-GUARD INDUSTRIES LIMITED,5.3_waste_intensity,Waste Intensity,7.28e-08,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,1.1_scope1_emissions,Scope 1 GHG Emissions,1552.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,1.2_scope2_emissions,Scope 2 GHG Emissions,0.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,1.4_total_energy_renewable,Total Energy from Renewable Sources,8830.45,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,99684.43,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,1.4_total_energy,Total Energy Consumption,108514.88,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,1.4_energy_intensity,Energy Intensity,9.577e-06,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,2.1_water_withdrawal,Total Water Withdrawal,288502.71,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,2.2_water_discharged,Total Water Discharged,108217.0,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,2.3_water_intensity,Water Intensity,2.54618e-05,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,5.1_hazardous_air_pollutants,Hazardous Air Pollutants,0.0,tonnes,5. Pollution,BRSR_XBRL,HazardousAirPollutants,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,5.2_total_waste_generated,Total Waste Generated,1006.17,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,5.2_total_waste_recovered,Total Waste Recovered,943.99,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,5.2_total_waste_disposed,Total Waste Disposed,40.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,5.2_waste_recycled,Waste Recycled,940.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,5.2_waste_reused,Waste Reused,3.99,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,5.2_plastic_waste,Plastic Waste Generated,20.0,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,5.2_e_waste,E-Waste Generated,0.75,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,5.2_battery_waste,Battery Waste,1.43,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,5.2_biomedical_waste,Biomedical Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
VALOR ESTATE LIMITED,5.3_waste_intensity,Waste Intensity,8.88e-08,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,1.1_scope1_emissions,Scope 1 GHG Emissions,2157.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,1.2_scope2_emissions,Scope 2 GHG Emissions,100639.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,1.4_total_energy_renewable,Total Energy from Renewable Sources,518195.46,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,1379809.14,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,1.4_total_energy,Total Energy Consumption,1898004.6,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,1.4_energy_intensity,Energy Intensity,2.57677e-05,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,2.1_water_withdrawal,Total Water Withdrawal,443989.0,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,2.2_water_discharged,Total Water Discharged,69862.36,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,2.3_water_intensity,Water Intensity,5.5965e-06,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,5.1_hazardous_air_pollutants,Hazardous Air Pollutants,0.0,tonnes,5. Pollution,BRSR_XBRL,HazardousAirPollutants,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,5.2_total_waste_generated,Total Waste Generated,12375.16,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,5.2_total_waste_recovered,Total Waste Recovered,11014.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,5.2_total_waste_disposed,Total Waste Disposed,1361.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,5.2_waste_recycled,Waste Recycled,10349.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,5.2_waste_reused,Waste Reused,464.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,5.2_plastic_waste,Plastic Waste Generated,2073.0,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,5.2_e_waste,E-Waste Generated,16.57,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,5.2_battery_waste,Battery Waste,39.56,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,5.2_biomedical_waste,Biomedical Waste,0.03,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Varroc Engineering Limited,5.3_waste_intensity,Waste Intensity,1.68e-07,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,1.1_scope1_emissions,Scope 1 GHG Emissions,63324730.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,1.2_scope2_emissions,Scope 2 GHG Emissions,3594210.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,1.3_scope3_emissions,Scope 3 GHG Emissions,45801609.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope3Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,1.4_total_energy_renewable,Total Energy from Renewable Sources,10078113.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,663214139.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,1.4_total_energy,Total Energy Consumption,673292252.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,1.4_energy_intensity,Energy Intensity,0.0004401524,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,2.1_water_withdrawal,Total Water Withdrawal,216673207.0,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,2.2_water_discharged,Total Water Discharged,12270990.0,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,2.3_water_intensity,Water Intensity,0.0001624777,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,5.1_hazardous_air_pollutants,Hazardous Air Pollutants,169.0,tonnes,5. Pollution,BRSR_XBRL,HazardousAirPollutants,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,5.2_total_waste_generated,Total Waste Generated,142858732.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,5.2_total_waste_recovered,Total Waste Recovered,48431277.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,5.2_total_waste_disposed,Total Waste Disposed,77053731.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,5.2_waste_recycled,Waste Recycled,5390266.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,5.2_waste_reused,Waste Reused,29585146.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,5.2_plastic_waste,Plastic Waste Generated,709.0,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,5.2_e_waste,E-Waste Generated,138.0,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,5.2_battery_waste,Battery Waste,448.0,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,5.2_biomedical_waste,Biomedical Waste,28.0,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedanta Limited,5.3_waste_intensity,Waste Intensity,9.33913e-05,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,1.1_scope1_emissions,Scope 1 GHG Emissions,7.58,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,1.2_scope2_emissions,Scope 2 GHG Emissions,906.29,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,1.4_total_energy_renewable,Total Energy from Renewable Sources,0.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,4573.57,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,1.4_total_energy,Total Energy Consumption,4573.57,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,1.4_energy_intensity,Energy Intensity,3.299e-07,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,2.1_water_withdrawal,Total Water Withdrawal,581.8,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,2.2_water_discharged,Total Water Discharged,0.0,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,2.3_water_intensity,Water Intensity,4.2e-08,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,5.2_total_waste_generated,Total Waste Generated,106.214,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,5.2_total_waste_recovered,Total Waste Recovered,55.65,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,5.2_total_waste_disposed,Total Waste Disposed,5.636,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,5.2_waste_recycled,Waste Recycled,55.65,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,5.2_waste_reused,Waste Reused,0.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,5.2_plastic_waste,Plastic Waste Generated,100.598,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,5.2_e_waste,E-Waste Generated,0.996,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,5.2_battery_waste,Battery Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,5.2_biomedical_waste,Biomedical Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Vedant Fashions Limited,5.3_waste_intensity,Waste Intensity,7.7e-09,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
