Company_Name,Indicator_ID,Indicator_Name,Dimension,Value,Unit,Data_Source,XBRL_Tag,Data_Tier,Confidence,FY_Year,Source_File,Verification,Calculation_Method,Tolerance,Within_Tolerance
ALOK INDUSTRIES LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,0.95,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,ALOK_INDUSTRIES_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
ALOK INDUSTRIES LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.81,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,ALOK_INDUSTRIES_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
ALOK INDUSTRIES LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,2.35,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,ALOK_INDUSTRIES_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
ALOK INDUSTRIES LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,348.91,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,ALOK_INDUSTRIES_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Amara Raja Energy  Mobility Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,75.8974888129,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Amara_Raja_Energy__Mobility_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Amara Raja Energy  Mobility Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Amara_Raja_Energy__Mobility_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Amara Raja Energy  Mobility Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Amara_Raja_Energy__Mobility_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Amara Raja Energy  Mobility Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,150.1,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Amara_Raja_Energy__Mobility_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Amara Raja Energy  Mobility Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,1987.09,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Amara_Raja_Energy__Mobility_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Amber Enterprises India Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.3766e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Amber_Enterprises_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Amber Enterprises India Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,4.86,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Amber_Enterprises_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Amber Enterprises India Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,2.39,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Amber_Enterprises_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Amber Enterprises India Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,11.51,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Amber_Enterprises_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Amber Enterprises India Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,1446.64,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Amber_Enterprises_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Ambuja Cements Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.49409e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Ambuja_Cements_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Ambuja Cements Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,11608.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Ambuja_Cements_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Ambuja Cements Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,1289.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Ambuja_Cements_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Ambuja Cements Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,362.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Ambuja_Cements_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Ambuja Cements Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,27195.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Ambuja_Cements_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Anand Rathi Wealth Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,8.55e-08,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Anand_Rathi_Wealth_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Anand Rathi Wealth Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Anand_Rathi_Wealth_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Anant Raj Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,3.1866e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Anant_Raj_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Anant Raj Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,26.4,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Anant_Raj_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Anant Raj Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,13.2,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Anant_Raj_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Anant Raj Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,350.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Anant_Raj_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Anant Raj Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Anant_Raj_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Angel One Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,0.0,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Angel_One_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Angel One Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,1.37,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Angel_One_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Anupam Rasayan India Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,3.19789e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Anupam_Rasayan_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Anupam Rasayan India Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,66.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Anupam_Rasayan_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Anupam Rasayan India Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,70.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Anupam_Rasayan_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Anupam Rasayan India Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,65.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Anupam_Rasayan_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Anupam Rasayan India Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,139.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Anupam_Rasayan_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
APAR Industries Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.9573e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,APAR_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
APAR Industries Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,23.9,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,APAR_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
APAR Industries Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,32.6,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,APAR_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
APAR Industries Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,89.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,APAR_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
APAR Industries Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,714.99,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,APAR_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
APL Apollo Tubes Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,4.3846e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,APL_Apollo_Tubes_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
APL Apollo Tubes Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,21.27,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,APL_Apollo_Tubes_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
APL Apollo Tubes Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,13.27,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,APL_Apollo_Tubes_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
APL Apollo Tubes Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,33.37,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,APL_Apollo_Tubes_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
APL Apollo Tubes Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,4.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,APL_Apollo_Tubes_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Apollo Tyres Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.0562e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Apollo_Tyres_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Apollo Tyres Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,103.94,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Apollo_Tyres_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Apollo Tyres Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,271.9,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Apollo_Tyres_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Apollo Tyres Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,63.42,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Apollo_Tyres_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Apollo Tyres Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,1997.07,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Apollo_Tyres_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Aptus Value Housing Finance India Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,0.0,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Aptus_Value_Housing_Finance_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Aptus Value Housing Finance India Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Aptus_Value_Housing_Finance_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Archean Chemical Industries Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,0.0006977288,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Archean_Chemical_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Archean Chemical Industries Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,16.5,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Archean_Chemical_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Archean Chemical Industries Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,40.3,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Archean_Chemical_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Archean Chemical Industries Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,36.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Archean_Chemical_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Archean Chemical Industries Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,1.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Archean_Chemical_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
ARVIND LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,3.46683e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,ARVIND_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
ARVIND LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,295.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,ARVIND_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
ARVIND LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,321.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,ARVIND_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
ARVIND LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,61.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,ARVIND_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
ARVIND LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,762.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,ARVIND_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Asahi India Glass Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.47645e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Asahi_India_Glass_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Asahi India Glass Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,65.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Asahi_India_Glass_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Asahi India Glass Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,34.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Asahi_India_Glass_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Asahi India Glass Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,58.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Asahi_India_Glass_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Asahi India Glass Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,466.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Asahi_India_Glass_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Ashok Leyland Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.496e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Ashok_Leyland_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Ashok Leyland Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,75.8,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Ashok_Leyland_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Ashok Leyland Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,27.4,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Ashok_Leyland_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Ashok Leyland Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Ashok_Leyland_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Ashok Leyland Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,1152.95,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Ashok_Leyland_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Asian Paints Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,4.5736e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Asian_Paints_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Asian Paints Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,45.8,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Asian_Paints_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Asian Paints Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,10.8,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Asian_Paints_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Asian Paints Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,15.1,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Asian_Paints_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Asian Paints Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,2418.8,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Asian_Paints_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Aster DM Healthcare Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.98546e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Aster_DM_Healthcare_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Aster DM Healthcare Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,78.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Aster_DM_Healthcare_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Astral Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.4952e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Astral_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Astral Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,1.11,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Astral_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Astral Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.48,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Astral_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Astral Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,1.33,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Astral_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Astral Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,1306.63,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Astral_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
AstraZeneca Pharma India Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.2906e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,AstraZeneca_Pharma_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
AstraZeneca Pharma India Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,15.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,AstraZeneca_Pharma_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
AstraZeneca Pharma India Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,8.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,AstraZeneca_Pharma_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
AstraZeneca Pharma India Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,43.5,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,AstraZeneca_Pharma_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
AstraZeneca Pharma India Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.1,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,AstraZeneca_Pharma_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Atul Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,9.00721e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Atul_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Atul Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,78.96,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Atul_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Atul Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,58.76,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Atul_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Atul Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,12.1,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Atul_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Atul Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,1792.63,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Atul_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
AUROBINDO PHARMA LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.74734e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,AUROBINDO_PHARMA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
AUROBINDO PHARMA LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,405.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,AUROBINDO_PHARMA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
AUROBINDO PHARMA LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,797.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,AUROBINDO_PHARMA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
AUROBINDO PHARMA LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,206.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,AUROBINDO_PHARMA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
AUROBINDO PHARMA LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,837.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,AUROBINDO_PHARMA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Authum Investment  Infrastructure Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,0.0,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Authum_Investment__Infrastructure_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Authum Investment  Infrastructure Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Authum_Investment__Infrastructure_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
AU Small Finance Bank Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,3.0461e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,AU_Small_Finance_Bank_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
AU Small Finance Bank Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,3.48,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,AU_Small_Finance_Bank_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
